2.3319	9.38%	7 (x27)
2.3107	6.25%	7 (x32)
2.2905	18.75%	7 (x26)
2.2947	9.38%	7 (x28)
2.3133	12.50%	7 (x24)
2.3183	12.50%	7 (x29)
2.3457	6.25%	7 (x27)
2.3242	9.38%	7 (x31)
2.3083	6.25%	7 (x30)
2.3046	12.50%	7 (x30)
2.2955	9.38%	7 (x28)
2.2908	12.50%	7 (x27)
2.3016	6.25%	7 (x30)
2.2985	9.38%	7 (x30)
2.2679	12.50%	7 (x26)
2.2604	21.88%	7 (x26)
2.2985	25.00%	1 (x23)
2.3014	6.25%	1 (x24)
2.3012	12.50%	1 (x30)
2.2735	15.62%	1 (x28)
2.2792	21.88%	1 (x29)
2.2841	15.62%	1 (x30)
2.3089	9.38%	1 (x27)
2.2919	15.62%	1 (x26)
2.2567	18.75%	1 (x27)
2.2803	9.38%	1 (x28)
2.2916	12.50%	1 (x26)
2.2942	12.50%	1 (x28)
2.2798	18.75%	1 (x28)
2.2532	18.75%	1 (x30)
2.2828	9.38%	1 (x30)
2.3291	6.25%	1 (x28)
2.3085	9.38%	1 (x29)
2.3401	9.38%	1 (x27)
2.3390	9.38%	1 (x30)
2.3140	9.38%	1 (x29)
2.2824	15.62%	1 (x29)
2.3154	9.38%	1 (x31)
2.3203	6.25%	1 (x30)
2.3150	12.50%	1 (x23)
2.2900	9.38%	1 (x27)
2.3064	6.25%	1 (x31)
2.2730	9.38%	1 (x28)
2.2892	9.38%	1 (x26)
2.2911	18.75%	7 (x26)
2.2873	6.25%	7 (x31)
2.3359	12.50%	7 (x29)
2.2799	12.50%	7 (x28)
2.3386	6.25%	7 (x28)
2.3123	9.38%	7 (x32)
2.3662	0.00%	7 (x29)
2.3283	6.25%	7 (x30)
2.2924	12.50%	7 (x31)
2.2942	6.25%	7 (x28)
2.3051	15.62%	7 (x28)
2.2868	18.75%	7 (x30)
2.2938	12.50%	7 (x28)
2.3032	6.25%	7 (x30)
2.3191	12.50%	7 (x26)
2.2948	25.00%	1 (x28)
2.3090	12.50%	1 (x28)
2.3123	3.12%	1 (x29)
2.2935	18.75%	1 (x28)
2.2817	15.62%	1 (x29)
2.3194	9.38%	1 (x30)
2.2989	6.25%	1 (x29)
2.3123	3.12%	1 (x29)
2.2978	21.88%	1 (x26)
2.3083	12.50%	1 (x28)
2.2949	9.38%	1 (x30)
2.2962	15.62%	1 (x29)
2.3357	6.25%	1 (x32)
2.2864	15.62%	1 (x27)
2.2880	6.25%	1 (x30)
2.3102	9.38%	1 (x26)
2.3084	9.38%	1 (x30)
2.3013	25.00%	1 (x28)
2.2905	15.62%	1 (x29)
2.3241	3.12%	1 (x30)
2.2912	12.50%	1 (x27)
